,index,content,score,sentiment,preprocessed
622,3622,Aku kasih bintang 4 Aplikasi gak jelas saya 1 minggu nunggu Kyc eh di tolak.anehnya yg daftar pake ktp wanita fhoto selvinya pria di terima mantap.....,4,positive,kasih bintang aplikasi minggu tunggu kyc eh tolak aneh daftar pakai kartu tanda duduk wanita foto selvinya pria terima mantap
623,3623,Kenapa mau konversi saldo kecil ke tko tidak bisa,4,positive,konversi saldo tko
624,3624,Sebagai user baru tokocrypto saya pakai dulu nanti klo bagus saya tambah 1 bintang,4,positive,tokocrypto pakai bagus bintang
625,3625,Mohon Ditingkatkan lagi sistemnya dipermudah agar peminat banyak yang memakai ini.,4,positive,tingkat sistem mudah minat pakai
626,3626,"Susah waktu identifikasi wajah, ditolak terus.",4,positive,susah waktu identifikasi wajah tolak
627,3627,"Ask min, Klo verifikasi di tolak, apa yg harus di lakukan agar bisa trading di tokocrypto. Terimakasih min atas jawabannya",4,positive,min verifikasi tolak trading tokocrypto terima kasih min
628,3628,Tolong buatkan presentase % profit +/- harga perubahan setelah terjadinya pembelian di portofolio dompet. Untuk mengetahui %tase profit.,4,positive,tolong presentase profit harga ubah beli portofolio dompet tase profit
629,3629,Hai min. Kenapa punya saya udah 1 jam belum bisa di witdraw ya? Biasa nya cuma 2-5 menit selesai,4,positive,min jam witdraw menit selesai
630,3630,"Mohon info saya login aplikasi tokocrypto gagal terus menggunakan verifikasi sms, mohon info help desk kemana komplain? Terimakasih",4,positive,info login aplikasi tokocrypto gagal verifikasi sms info help desk komplain terima kasih
631,3631,"Sudah bagus, tapi sering sign out sendiri.",4,positive,bagus sign out
632,3632,"Min mau tanya, bagaimana solusinya jika mau verifikasi akun di level 1 tapi sudah ada notifikasi verifikasi gagal?? Terima kasih",4,positive,min solusi verifikasi akun level notifikasi verifikasi gagal terima kasih
633,3633,"Tolong update supaya sisa coin bisa di convert,",4,positive,tolong sisa coin convert
634,3634,Tolong diperbaiki GOOGLE AUTHENTICATORNYA..SALAH MULU.PADAHAL UDAH SESUAI.DIRESTART JUGA SUDAH INI HP SAMA SAJA,4,positive,tolong google authenticatornya salah mulu sesuai direstart handphone
635,3635,"Ni yg komen aneh2 ada yg verifikasi gagal, topup gk masuk, retas wd, eh tong runut satu2 salahny dmn, Yg jelas TKO lg down dari 18.900 skrg jadi 10.500 huft 😭😭😭😭",4,positive,nih komen aneh verifikasi gagal top up retas wd eh tong runut salah tko down duh
636,3636,"Kenapa konversikan saldo kecil ke tko gagal truss min, konversi dihentikan truss itu knpa ya asw bikin emosi",4,positive,konversi saldo tko gagal min konversi henti anjing bikin emosi
637,3637,"Min knp skrng saya kok ga bisa Lock koin TKO nya tiap mau nge lock keluar tulisan ""TKO Lock ini telah habis digunakan"" gimana tuh min..",4,positive,min lock koin tko nge lock tulis tko lock habis min
638,3638,Tingkatkan lagi kualitas klo bs coin coin micin listing yg banyak dan metode deposit bs via Dana dan linkaja,4,positive,tingkat kualitas coin coin micin listing metode deposit via dana linkaja
639,3639,Aku pengguna setia TokoCrypto! Tolong tambahkan Shopeepay dan DANA untuk metode penarikan BIDR ke fiat,4,positive,setia tokocrypto tolong shopeepay dana metode tari bidr fiat
640,3640,"siapa saja yang tau, tolong jawab pertanyaan saya ya🙏. kenapa gagal terus saat tahap akhir verifikasi ""Liveness"" ? padahal udah ikuti smua instruksi (suruh kedipkan mata dan buka mulut) terimakasih 🙏",4,positive,tau tolong gagal tahap verifikasi liveness instruksi suruh kedip buka mulut terima kasih
641,3641,Sekarang kok konversi koin sisa penjualan gk bisa dkonversi ke TKo y kmrn2 bsa! Eror apa gmna,4,positive,konversi koin sisa jual dkonversi tko iya kemarin eror
642,3642,"Minta tolong untuk metode pembayaran untuk depositnya di tambah lagi dong,dana dan ovo, BNI",4,positive,tolong metode bayar deposit dana ovo bank negara indonesia
643,3643,"Sebaiknya berapapun jumlahnya bisa di swap ke token lain untuk usdt, sebab dimarket lain 0,5 usdt saja bisa digunakan.",4,positive,swap token usdt dimarket usdt
644,3644,Kepada admin tokocrypto kenapa di akun saya tidak bisa mengkonversi kan coin ke tko mohon bantuannya trimakasih...,4,positive,admin tokocrypto akun konversi coin tko bantu terima kasih
645,3645,"Dimana mengadu jika situs ini bermasalah? Misalnya akun yang tak bisa diakses,",4,positive,adu situs akun akses
646,3646,"Apk bagus, Biaya penarikan murah, cuma sayang blm ada bank BCA nya, mudah-mudahan kedepannya bisa WD semua bank nasional, #TKO jaya terus...",4,positive,bagus biaya tari murah sayang bank baca mudah mudah wd bank nasional tko jaya
647,3647,Kenapa transfer bidr ke binace udah ngga bisa?,4,positive,transfer bidr binace
648,3648,Kenapa sekarang tiap keluar aplikasi harus login pasword terus...,4,positive,aplikasi login pasword
649,3649,Setiap kali mau jual selalu ada sisa di koinnya -_- enggak 100% kejual,4,positive,jual sisa koin jual
650,3650,"Bang saya punya aset di tokocrypto hususnya coin Dotdown tp sudah di hapus bagaimana solusinya, saya mengalami kerugian",4,positive,bang aset tokocrypto hususnya coin dotdown hapus solusi alami rugi
651,3651,"Tolong Di Aktifkan Untuk *Konvensi TKO* nya Boss'ku, Sayang kn Saldo Endap nya gak bisa di apa""in. Law Udh Aktif Konvensi TKO nya Bintang ⭐ saya tambah'in jd Full. Thks",4,positive,tolong aktif konvensi tko bos ku sayang saldo endap in law aktif konvensi tko bintang in full thks
652,3652,"Saran untuk deposit tambahin lgi fiturnya agar bisa pakai dana,ovo,dan semacamnya terimakasih",4,positive,saran deposit fiturnya pakai dana ovo terima kasih
653,3653,Trima kasih atas verifikasinya TokoCrypto. Semoga Apk ini panjang umur dan selalu seperti yang di Harapkan.🥰🥰,4,positive,terima kasih verifikasi tokocrypto moga umur harap
654,3654,Tolong konversi saldo kecil ke tko di adakan lagi,4,positive,tolong konversi saldo tko adakan
655,3655,Sebenarnya bagus ni..tp saya blm faham cara trade nya,4,positive,bagus nih paham trade
656,3656,Tolong di bantu percepat verifikasi akun saya. Agar saya tidak tertinggal dalam bertransaksi. Terimakasih admin,4,positive,tolong bantu cepat verifikasi akun tinggal transaksi terima kasih admin
657,3657,"Knapa aplikasi ini gak bisa di buka di hp saya ya , keluar terus",4,positive,aplikasi buka handphone
658,3658,"Request Listing XPR(Proton) dong,sama banyakin koin yang bisa dibeli dengan BIDR",4,positive,request listing xpr proton koin beli bidr
659,3659,"Admin mau tanya cara mau ganti no hp gimana ya, soalnya no saya udah mati mau ganti no baru tapi gak ada caranya",4,positive,admin ganti no handphone no mati ganti no
660,3660,"Kk saya sudah daftar,terus minta kode dari email terus kode terkirim,ketika mau masukka kode knp selalu salah",4,positive,kakak daftar kode email kode kirim masukka kode salah
661,3661,Cara reset google authenticator bagaimna? Karena hp hilang... kemarin kirim email tapi belum ada ranggapan.,4,positive,reset google authenticator handphone hilang kemarin kirim email ranggapan
662,3662,"tolong Dev di oco ada tulisan keterangan, jgn kolom kotak kosong aja..biar jelas aja Dev tko.. oke ditunggu revisinya",4,positive,tolong dev oco tulis terang kolom kotak kosong biar dev tko oke tunggu revisi
663,3663,Tolong tambah kan penarikan ke aplikasi DANA ini penting buat yang ngak punya atm,4,positive,tolong tari aplikasi dana atm
664,3664,Verifikasi dari siang smoe sekarang belom bisa....mohon pencerahannya,4,positive,verifikasi siang smoe cerah
665,3665,Untuk verifikasi berapa lama ya? Saya sudah 2hr tp belum diverifikasi. Mohon bantuannya,4,positive,verifikasi verifikasi bantu
666,3666,"Kok saya ga bisa update ya, kenapa?",4,positive,
667,3667,"coba coba dulu,apa emang real appilkasi ny",4,positive,coba coba real appilkasi
668,3668,"Tolong sediain e-wallet dong, kaya ovo dan shopepay, biar gampang withdrawnya.",4,positive,tolong sedia wallet kayak ovo shopepay biar gampang withdrawnya
669,3669,"Ternyata ganguuan aplikasinya, dan sudah normal.kembali",4,positive,ganguuan aplikasi normal
670,3670,"Saya mau tanya untuk verifikasi data berapa lama ya? Saya sudah nunggu 2 hari tapi belum ada pemberitahuan lebih lanjut, terimakasih",4,positive,verifikasi data tunggu pemberitahuan terima kasih
671,3671,Min...aplikasiku ga bisa rubah bahasa indonesia..bantuanya dong,4,positive,min aplikasi rubah bahasa indonesia bantuanya
672,3672,Bisa di tambahin dafar lewat no telpon juga jgn pakai email doang,4,positive,dafar no telepon pakai email doang
673,3673,Verifikasi liveness tidak bisa terus kenapa ya?,4,positive,verifikasi liveness
674,3674,Form sy di reject kemarin..untuk perbaiki nya bagaimana ya?,4,positive,borang reject kemarin
675,3675,Exchange nomor 1 di Indonesia yang terbaik buat investasi semoga kedepannya lebih banyak fitur-fitur terbaru,4,positive,exchange nomor indonesia investasi moga fitur fitur
676,3676,"bagaimana cara mengatasi verifikasi 1 gagal kak,..mohon dipermudah",4,positive,verifikasi gagal kak mudah
677,3677,Kenapa kode verivikasi selalu gagal padahal saya memasukkan kode yang benar,4,positive,kode verivikasi gagal kode
678,3678,"Kok saya mau wd Terus minta kode dari sms, keluar bacaan sistem sedang eror?",4,positive,wd kode sms baca sistem eror
679,3679,Kecewa udah mau nyampe seminggu blum di konfirmasi,4,positive,kecewa minggu konfirmasi
680,3680,Akan lebih bagus lagi jika produk investasinya di tambah lagi,4,positive,bagus produk investasi
681,3681,Saran dong klo bisa depositnya pakai bca juga dong biar mkin mudah tks..,4,positive,saran deposit pakai baca biar mudah tks
682,3682,"Mantap, oia min br mau sign up nih tp ID referensinya apa ya?",4,positive,mantap oh iya min sign up nih id referensi
683,3683,"Kalau sudah ada trading future, bintangNya saya tambah. Sukses trs min, teruntuk admin yg aktif si grup telegram, mohon di naikan gajiNya 🙏",4,positive,trading future bintang sukses min admin aktif sih grup telegram gaji
684,3684,Proses deposit susah min...udah diaatur pakai permata tapi ketika di pencetjadinya gopay lagi gopay lagii..dan masukin nominalnya susah,4,positive,proses deposit susah min diaatur pakai permata pencetjadinya gopay gopay nominal susah
685,3685,"Sudah di respon, kalo lancar akan saya tambah bintang nya",4,positive,respon lancar bintang
686,3686,"L A 5 5 Z B D 2 kode bonus jangan lupa di join ya supaya kalian bisa dapet bonusnya,trading aman bisa cuan trus,pooknya aplikasinya paling oke deh !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!mantap",4,positive,kode bonus lupa join bonus trading aman cuan pooknya aplikasi oke deh mantap
687,3687,"app nya bgus cmn apa bisa di WD ke akun dana ,,,tanpa hrus ribet ke bang",4,positive,app bagus wd akun dana ribet bang
688,3688,"Selamat malam,,saya mau tanya cara untuk membuat alamat penarikan di toko crypto,soalnya saya bikin alamat rumah selalu salah",4,positive,selamat malam alamat tari toko crypto bikin alamat rumah salah
689,3689,Indentifikasi otentikasi kok gagal terus kenapa yaa??,4,positive,indentifikasi otentikasi gagal
690,3690,"tolong angka di belakang titik di hide aja, bikin salah paham. padahal cuman 100rb jadi terlihat 100jt",4,positive,tolong angka titik hide bikin salah paham ribu juta
691,3691,Kenapa convert koin kecil ke tko kok gabisa digunakan,4,positive,convert koin tko
692,3692,Bagus sih untuk pemula seperti saya yg mau belajar tranding crypto. Saran permudah proses kyc(veritikasi)+udah ajak temen buat gabung tapi terkendala di pores ky,4,positive,bagus sih ajar tren crypto saran mudah proses kyc veritikasi ajak teman gabung kendala pores ky
693,3693,Hapuss instal lagi bagi yg ga bsa wd...,4,positive,hapuss instal wd
694,3694,Ini gmna knpa bnb down tidak bisa dpwrdagangkan lagi tnoa pemberitahuan,4,positive,bnb down dpwrdagangkan tnoa pemberitahuan
695,3695,"Verifikasinya kenapa mesti melek satu merem satu mana gua gabisa lagi, terus senyum giginya keliatan itu gimana astagaaaa",4,positive,verifikasi mesti melek merem gue senyum gigi astaga
696,3696,Alhamdulillah berkat trading di tokocrypto saya jadi memiliki penghasilan tambahan,4,positive,alhamdulillah berkat trading tokocrypto milik hasil
697,3697,tolong dong dikasih pengingat atau alarm biar tau kalo harga naik atau turun,4,positive,tolong kasih alarm biar tau harga turun
698,3698,Pling susah kalau udah 2Fa😔 skarng mlah ga bisa wd/tf. Lainnya mah the best lah,4,positive,susah fa skarng wd transfer the best
699,3699,Kapan ada konversi koin kecil lagi dah lama nunggu huhuhu :(,4,positive,konversi koin tunggu huhu
700,3700,"Bagaimana cara deposit nya,saya bingung banget ...ditambah aplud sumber kekayaan model PDF harus bagaimana ini...apa ada caranya",4,positive,deposit bingung banget aplud sumber kaya model pdf
701,3701,"Registrasi saya dilevel 1 gagal, bagaimana cara mengulanginya",4,positive,registrasi level gagal ulang
702,3702,"Heran Adup di Sini am diseblah kok jomplang bnget,sbnrnya Adup di Tokocrypto it 2x ap 3x malah bahkan dbawah hrg Ada ETF kbnykan kan 3x",4,positive,heran adup am diseblah jomplang banget adup tokocrypto it dbawah harga etf kbnykan
703,3703,Tolong perbaiki keluhan2 member nya supaya kelencaran bersama supaya di indonesia lebih baik ada nya ke jujuran,4,positive,tolong keluh member kelencaran indonesia jujuran
704,3704,Tolong untuk verifikasi KYC nya proses nya lebih di percepat lagi Saya sudah 1 minggu lebih belum TERIDENTIFIKASI JUGA.,4,positive,tolong verifikasi kyc proses cepat minggu identifikasi
705,3705,Kenapa ya konversi saldo kecil di hentikan min???,4,positive,konversi saldo henti min
706,3706,"Ok lah cm reward g pernah tepat waktu, g ada perbaikn",4,positive,oke reward waktu perbaikn
707,3707,Loading ya lamaaaa... Aplikasinya berattt,4,positive,loading lamaaaa aplikasi berattt
708,3708,"Konversi sado kecil ke tko ko ga bisa digunakan, kenapa??",4,positive,konversi sado tko
709,3709,Mantap dh di cobain..beljr tredng dengan dana minim tp dh nmbah,4,positive,mantap coba beljr tredng dana minim
710,3710,"Segini dulu, udah verifikasi 5 hr belum aproved 😁 kalo udah ntar naikin lagi",4,positive,gin verifikasi aproved
711,3711,Tolong tingkat kan lagi agar lebih baik lagi... Terima kasih,4,positive,tolong tingkat terima kasih
712,3712,Hanya di tokocyrpto yg paling ga ribet.,4,positive,tokocyrpto ribet
713,3713,Baru mau mencoba tapi kenapa lama pending status kyc nyaa?,4,positive,coba pending status kyc
714,3714,"jual beli token.a harus bulat g bisa ada pecahan.a,jd g bisa jual semua...",4,positive,jual beli token bulat pecah jual
715,3715,"tolong admin,, asset kecil bisa dikonversi ke TKO biar mudah seperti binance",4,positive,tolong admin aset konversi tko biar mudah binance
716,3716,Min gimana nih mau narik dana aja susahnya minta ampun.kalo bisa verifikasinya cuma lewat sms aja,4,positive,min nih tarik dana susah ampun verifikasi sms
717,3717,Tolong dong jngn sering di suruh login trs cma karna ga d buka 1/2 hari msa longin ulang mulu ferivikasi mulu,4,positive,tolong suruh login buka longin ulang mulu ferivikasi mulu
718,3718,"Untuk setoran dan penarikan yang ada cuman 2 bank, klo bisa diperbanyak data banknya seperti BRI, BNI, BCA, dan bank lainnya",4,positive,setor tari bank data bank bank rakyat indonesia bank negara indonesia baca bank
719,3719,Tolong tambahkan metode pembayaran e-wallet lainnya,4,positive,tolong metode bayar wallet
720,3720,Kenapa pas foto gagal terus,4,positive,pas foto gagal
721,3721,Saya kasih BIntang 5 kalau ada BCA Virtualcountnya. Thanks Tokocrypto.,4,positive,kasih bintang baca virtualcountnya terima kasih tokocrypto
722,3722,"Kalau bisa penarikan saldonya bisa min Rp 50,000 rupiah",4,positive,tari saldo min rupiah rupiah
723,3723,Mau jual egk bisa semua koin pasti ada sisa ya Klo bisa ya jual beli y seimbang biar egk ada sisa koin yg dijual,4,positive,jual egk koin sisa jual beli iya imbang biar egk sisa koin jual
724,3724,Min.. Setelah update kog gak bisa dibuka ya? Tolong dibantu,4,positive,min buka tolong bantu
725,3725,Gw rasa convert bidr/idr nya gk pas sesuai 1:1 gw loss 10rb,4,positive,gue convert bidr rupiah pas sesuai gue loss ribu
726,3726,Dompet kripto yang bagus,4,positive,dompet kripto bagus
727,3727,"Saya tersangkut di veriikasi wajah secara acak, gimana ya caranya mohon dibantu",4,positive,veriikasi wajah acak bantu
728,3728,Kenapa stiap saya melakukan KYC selalu aplikasi crash? Apa penyebabnya? Mohon di tangani admin!,4,positive,kyc aplikasi crash tangan admin
729,3729,"Beli BTT 5juta, kok yg tercatat cuma 2,8juta min? Sisanya ke mana? Ok dah masuk",4,positive,beli btt juta catat juta min sisa oke
